step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
308,TRANSFER,90810.81,C1764092498,29520.0,0.0,C517963020,389790.57,480601.38,0,0
284,TRANSFER,109185.73,C1523388693,0.0,0.0,C1010068445,1347067.78,1456253.51,0,0
429,CASH_OUT,222539.68,C739725678,0.0,0.0,C600157960,262517.27,485056.94,0,0
426,CASH_IN,95804.32,C1518223788,365.0,96169.32,C595727199,0.0,0.0,0,0
358,TRANSFER,2194489.46,C1509205917,0.0,0.0,C1104272087,11397889.04,13592378.49,0,0
205,CASH_OUT,214705.64,C1639714151,0.0,0.0,C1804412677,2444979.04,2659684.67,0,0
139,CASH_IN,35615.82,C579873162,342203.23,377819.04,C1684081981,880981.89,955711.51,0,0
326,CASH_IN,196027.86,C1400323279,10703067.98,10899095.85,C1247448175,3198866.28,3002838.42,0,0
301,CASH_OUT,198651.2,C1919623224,0.0,0.0,C181760614,2264583.53,2463234.74,0,0
286,CASH_IN,158025.43,C175368532,1214491.7,1372517.13,C1956479239,7193255.64,7035230.21,0,0
13,CASH_IN,50417.05,C1518185859,912642.93,963059.98,C682451393,2198686.12,2148269.08,0,0
232,CASH_OUT,119362.11,C1864996115,2158.0,0.0,C1690780304,0.0,119362.11,0,0
130,TRANSFER,1597103.05,C599586439,0.0,0.0,C1442022106,5814192.3,7651350.87,0,0
402,TRANSFER,5686796.25,C1809398944,0.0,0.0,C2040628937,7196498.46,12883294.72,0,0
133,TRANSFER,211487.27,C757753935,34147.58,0.0,C450403816,7840812.79,8052300.06,0,0
208,CASH_OUT,42063.38,C456639982,29860.0,0.0,C814473635,3395247.02,3437310.4,0,0
17,CASH_OUT,131584.11,C382329924,19276.0,0.0,C410529823,0.0,89555.06,0,0
36,CASH_OUT,225992.28,C716918542,866.0,0.0,C2092796486,609326.42,835318.7,0,0
515,CASH_OUT,12804.74,C845019567,12804.74,0.0,C1089594209,116946.42,129751.15,1,0
251,CASH_OUT,85834.12,C463601320,0.0,0.0,C2013684634,1656508.81,1742342.93,0,0
359,CASH_IN,255651.93,C1337147804,2582284.59,2837936.52,C380842084,1915905.96,1660254.02,0,0
383,TRANSFER,2162374.35,C1211595190,0.0,0.0,C1700442291,2430024.2,4592398.55,0,0
227,TRANSFER,1504751.89,C1006212635,0.0,0.0,C2059078386,5444715.25,6949467.14,0,0
178,CASH_OUT,178494.02,C695973779,0.0,0.0,C1551346623,279916.21,458410.23,0,0
205,CASH_IN,15731.6,C1778597956,34447.0,50178.6,C338861738,7125201.56,7109469.97,0,0
133,CASH_IN,414506.95,C1405737028,317113.0,731619.95,C1519708858,847074.69,474974.06,0,0
202,PAYMENT,9519.03,C586512526,513.0,0.0,M583904873,0.0,0.0,0,0
304,CASH_IN,688487.15,C685151988,15439.0,703926.15,C278197109,440694.65,0.0,0,0
403,PAYMENT,10898.19,C284794958,363.0,0.0,M617317093,0.0,0.0,0,0
283,CASH_OUT,97034.84,C1414064045,0.0,0.0,C1470265305,342725.18,439760.02,0,0
11,CASH_OUT,328839.68,C1728603450,155909.33,0.0,C1060999444,132256.5,461096.19,0,0
33,CASH_OUT,151467.47,C2065772210,21081.0,0.0,C1313595384,43125.77,194593.23,0,0
188,TRANSFER,317343.35,C1607910556,6052.0,0.0,C912405348,1265222.95,1582566.3,0,0
184,CASH_IN,90308.27,C740170645,3303903.81,3394212.08,C1422711438,410765.09,320456.82,0,0
225,CASH_IN,13081.84,C245989430,10681.0,23762.84,C967549667,0.0,0.0,0,0
33,CASH_OUT,170427.76,C978706740,4785.0,0.0,C952858643,587570.38,757998.14,0,0
201,DEBIT,12362.05,C2120280548,49751.0,37388.95,C1583247514,67163.9,79525.95,0,0
225,CASH_OUT,38977.48,C680635211,162335.94,123358.46,C78663667,6965437.4,7004414.88,0,0
158,CASH_IN,149642.36,C758154505,3720718.17,3870360.53,C672400159,267835.94,118193.58,0,0
209,CASH_OUT,416756.98,C1362778948,0.0,0.0,C1809017437,2462579.32,2879336.3,0,0
38,CASH_IN,115487.41,C938046216,4881779.4,4997266.81,C1048805642,2729519.89,2614032.48,0,0
44,CASH_OUT,92457.61,C755724953,29382.0,0.0,C967549667,0.0,92457.61,0,0
308,CASH_IN,125551.87,C2049150875,9076441.67,9201993.55,C760531323,4901274.73,4775722.86,0,0
18,CASH_OUT,62309.48,C1868912291,31820.0,0.0,C1442022106,511438.19,696524.95,0,0
6,CASH_IN,276974.44,C1910491749,4043918.24,4320892.68,C932583850,6724357.4,5670581.45,0,0
304,PAYMENT,19734.4,C1680334863,260195.82,240461.42,M949150230,0.0,0.0,0,0
11,PAYMENT,2539.43,C1480170890,0.0,0.0,M1702220024,0.0,0.0,0,0
161,CASH_IN,88026.74,C1004826107,19299.0,107325.74,C528593406,5640066.84,5552040.1,0,0
201,CASH_IN,38710.88,C253130042,1295738.57,1334449.45,C460735540,2252746.59,2214035.71,0,0
249,CASH_IN,66974.25,C802288546,31328.0,98302.25,C1950313114,476214.11,409239.86,0,0
280,CASH_OUT,387536.34,C1272169268,0.0,0.0,C2075566592,1253739.43,1641275.77,0,0
133,CASH_OUT,296789.96,C45358289,0.0,0.0,C449117351,646059.57,1197268.63,0,0
302,CASH_OUT,364762.11,C403475411,0.0,0.0,C1832323051,1634991.41,1999753.52,0,0
181,CASH_IN,159210.31,C2060588357,864182.9,1023393.21,C709373324,790227.74,631017.43,0,0
633,TRANSFER,4128853.75,C1152970909,4128853.75,0.0,C648717098,0.0,0.0,1,0
9,CASH_OUT,249937.72,C254862544,0.0,0.0,C79685693,2292394.11,2596217.07,0,0
130,TRANSFER,173307.41,C1465884688,222883.0,49575.59,C411880300,90020.23,263327.64,0,0
131,CASH_OUT,379897.51,C905378789,11315.0,0.0,C898480186,0.0,379897.51,0,0
164,CASH_IN,43844.4,C1536335934,13059832.24,13103676.64,C873179850,4335164.14,4291319.74,0,0
15,CASH_OUT,301039.61,C2912234,220055.0,0.0,C1102443690,275842.92,576882.53,0,0
203,CASH_OUT,643283.15,C1663083344,0.0,0.0,C91538557,1948305.66,2591588.8,0,0
17,CASH_IN,155316.3,C1517232231,3951183.41,4106499.71,C471381554,250882.49,95566.2,0,0
42,CASH_OUT,316343.4,C1462680774,0.0,0.0,C439525493,2163680.68,2480024.08,0,0
136,CASH_IN,39317.38,C748095816,3319604.44,3358921.81,C1700121209,137508.01,98190.63,0,0
43,CASH_OUT,12726.27,C138699882,0.0,0.0,C679483948,718371.28,815485.29,0,0
403,CASH_IN,135815.1,C525193582,12271.0,148086.1,C723209092,192762.02,56946.92,0,0
37,CASH_OUT,440622.88,C1801159365,0.0,0.0,C1341111701,3613176.97,4053799.85,0,0
189,CASH_IN,95232.21,C672903115,9287644.86,9382877.07,C1033822014,256777.94,161545.73,0,0
166,TRANSFER,505388.54,C119210216,669.96,0.0,C184545705,10292610.09,10797998.63,0,0
308,CASH_OUT,427818.51,C1302298101,73098.0,0.0,C2060664104,2266835.84,2694654.36,0,0
229,CASH_OUT,267036.07,C761706231,30620.0,0.0,C1738006379,0.0,267036.07,0,0
36,CASH_IN,223924.16,C695119503,2936300.19,3160224.35,C1956477953,2122856.41,1898932.26,0,0
180,CASH_IN,73759.41,C2078856873,20444.0,94203.41,C1087822279,183816.02,110056.61,0,0
331,TRANSFER,894589.74,C1536893096,230.0,0.0,C258732542,91242.05,854996.47,0,0
330,CASH_IN,177567.32,C1734170399,11178.0,188745.32,C1837450096,1503427.36,1325860.03,0,0
58,CASH_OUT,106673.26,C160197221,106673.26,0.0,C431559844,0.0,106673.26,1,0
346,CASH_IN,241545.99,C343552990,1322210.4,1563756.39,C875816541,7736106.93,7494560.94,0,0
183,CASH_OUT,187773.23,C1081886091,97.0,0.0,C995876515,244201.97,431975.2,0,0
329,CASH_OUT,86302.72,C769940306,536.0,0.0,C392298895,761079.81,847382.53,0,0
404,TRANSFER,3041575.16,C1358711414,0.0,0.0,C4347362,11143547.23,14185122.39,0,0
18,CASH_OUT,23006.77,C270105532,0.0,0.0,C1627551181,1550861.23,1573867.99,0,0
159,TRANSFER,1062723.0,C2011049893,63181.0,0.0,C755223579,104536.59,1167259.58,0,0
19,CASH_OUT,192286.7,C684544923,9041.0,0.0,C183363284,1033730.22,1205165.56,0,0
350,CASH_OUT,128096.26,C824168357,20143.0,0.0,C26179537,1180344.21,1308440.48,0,0
36,CASH_OUT,396289.45,C505221089,0.0,0.0,C2090737806,2623610.19,3019899.65,0,0
15,CASH_OUT,106813.92,C1795983528,0.0,0.0,C418964192,362403.34,469217.27,0,0
20,CASH_IN,50720.68,C559538806,103362.0,154082.68,C1013511446,7470013.32,7419292.63,0,0
203,TRANSFER,17305.63,C679438580,0.0,0.0,C1601170327,1414266.03,1431571.65,0,0
34,TRANSFER,1373331.11,C382182045,124385.0,0.0,C1219235880,187380.39,1485859.17,0,0
12,CASH_IN,511921.23,C1420912576,71584.0,583505.23,C582901057,2382053.79,1696342.16,0,0
396,CASH_IN,65729.42,C1885133835,6550507.35,6616236.77,C247530066,2819391.12,2753661.7,0,0
21,TRANSFER,2028818.68,C1310753731,0.0,0.0,C124540047,7483972.31,9788695.55,0,0
11,CASH_OUT,513773.1,C87757987,872694.0,358920.9,C1303184051,11375.16,525148.26,0,0
131,CASH_OUT,452146.94,C738823089,0.0,0.0,C592056924,2658008.37,3110155.31,0,0
134,CASH_OUT,331890.12,C744392860,21124.0,0.0,C1073858020,0.0,331890.12,0,0
17,CASH_OUT,168742.3,C851537,31572.0,0.0,C987180793,96292.28,265034.58,0,0
185,CASH_OUT,68374.55,C883237970,0.0,0.0,C835842447,2142479.91,2210854.46,0,0
181,CASH_OUT,233695.28,C296618010,208.0,0.0,C798055687,899939.45,1436531.59,0,0
284,CASH_IN,8421.5,C1928545985,3739843.62,3748265.13,C2015543503,789343.26,780921.76,0,0
38,TRANSFER,120023.2,C861085831,21555.0,0.0,C1431116090,584348.71,704371.92,0,0
186,CASH_IN,79361.3,C1438457914,29239.0,108600.3,C1316978136,1398794.13,1319432.83,0,0
20,TRANSFER,21241.64,C1478422291,1080.0,0.0,C1660962689,526185.33,547426.97,0,0
179,CASH_IN,521452.63,C45506820,3919819.72,4441272.35,C28614156,986925.69,465473.06,0,0
235,CASH_OUT,209276.75,C2062739402,21260.0,0.0,C144852879,3179364.57,3388641.32,0,0
44,CASH_OUT,259368.9,C1365724982,0.0,0.0,C1286966923,4629243.18,4888612.08,0,0
253,CASH_OUT,188325.33,C41084971,244486.0,56160.67,C2111911480,0.0,188325.33,0,0
15,CASH_OUT,3137.12,C1866222283,0.0,0.0,C1038753033,270859.74,440973.89,0,0
354,CASH_OUT,209917.34,C17407236,0.0,0.0,C1365830122,1854527.94,2064445.28,0,0
136,CASH_OUT,116931.63,C1882980838,0.0,0.0,C1106863643,279715.06,396646.69,0,0
181,CASH_IN,197502.65,C655799535,2173354.76,2370857.41,C42754002,3190445.44,2992942.78,0,0
258,PAYMENT,3081.63,C219300594,161536.43,158454.8,M1332990376,0.0,0.0,0,0
354,CASH_OUT,40908.15,C1192133888,11589.0,0.0,C2086699676,80800.21,121708.36,0,0
235,CASH_OUT,269271.3,C250601372,0.0,0.0,C1877540885,8346419.64,8615690.95,0,0
134,CASH_OUT,85622.08,C1437362968,50216.0,0.0,C2021579766,14162545.13,14248167.21,0,0
159,CASH_OUT,218169.34,C1525094523,6421.0,0.0,C1782100943,0.0,218169.34,0,0
612,CASH_IN,97547.66,C729476276,3642596.57,3740144.23,C1552135476,3522144.65,3424596.99,0,0
13,CASH_OUT,502788.9,C969512417,404514.0,0.0,C664038638,1536467.82,2039256.72,0,0
402,CASH_OUT,101368.27,C371316380,0.0,0.0,C1165159869,958259.87,1059628.14,0,0
306,CASH_OUT,44308.12,C243506904,209904.59,165596.48,C743776906,506199.56,550507.68,0,0
400,CASH_OUT,252044.68,C2031652069,11797.0,0.0,C447175296,0.0,120913.17,0,0
161,CASH_OUT,434280.05,C366138465,25462.0,0.0,C1138806458,1506233.14,1940513.19,0,0
20,CASH_IN,38916.54,C1513205861,2662827.67,2701744.22,C149696600,1181430.6,1142514.06,0,0
274,CASH_IN,59517.24,C982660412,10920484.78,10980002.02,C750943234,3230856.76,3171339.51,0,0
306,TRANSFER,303654.22,C475449378,6966.0,0.0,C233644049,10065618.33,10369272.55,0,0
260,CASH_IN,19244.62,C1357320540,61714.0,80958.62,C714083181,562616.93,543372.3,0,0
12,TRANSFER,479844.3,C422247054,377223.48,0.0,C387251817,551295.35,1705645.18,0,0
19,CASH_OUT,237438.1,C1237085896,123831.0,0.0,C358965706,0.0,339771.65,0,0
161,CASH_IN,113230.63,C1955800272,16744318.34,16857548.97,C582209368,841330.45,728099.83,0,0
263,CASH_OUT,113346.59,C351041751,31286.0,0.0,C1071241413,286473.11,399819.7,0,0
394,CASH_OUT,53622.06,C663756589,0.0,0.0,C1647613503,54888.65,108510.71,0,0
14,TRANSFER,289336.0,C486072014,80899.0,0.0,C1938348365,5063754.37,5476673.56,0,0
186,CASH_IN,75013.88,C842307924,1063237.77,1138251.64,C659116830,4348764.48,4273750.6,0,0
399,CASH_OUT,187108.43,C1392605340,0.0,0.0,C782817814,1993863.98,2180972.41,0,0
189,TRANSFER,20574.35,C1064583169,0.0,0.0,C1613929073,650340.8,670915.15,0,0
403,CASH_IN,190217.63,C1294583441,2031004.74,2221222.37,C889590075,1035403.91,845186.28,0,0
9,TRANSFER,473635.8,C247774425,0.0,0.0,C1481851679,1476708.75,1950344.55,0,0
204,CASH_IN,209474.11,C1497218818,5703017.13,5912491.25,C1577387180,355711.42,146237.31,0,0
255,PAYMENT,11465.85,C953070685,0.0,0.0,M1349084703,0.0,0.0,0,0
352,PAYMENT,25879.32,C843950643,0.0,0.0,M1961240708,0.0,0.0,0,0
398,CASH_IN,66318.78,C1740760549,9481866.22,9548185.0,C771844472,553788.01,487469.24,0,0
201,CASH_OUT,358816.64,C1485759357,0.0,0.0,C2063275841,3146461.82,3505278.46,0,0
396,CASH_OUT,456070.7,C1273954859,0.0,0.0,C737740255,2298275.51,2754346.21,0,0
37,PAYMENT,12128.53,C578129302,0.0,0.0,M1175926365,0.0,0.0,0,0
159,CASH_OUT,111013.09,C1774542432,0.0,0.0,C1178242976,1611732.53,1722745.62,0,0
177,CASH_IN,296270.38,C1376697512,5371359.51,5667629.88,C953409875,1506898.29,1210627.92,0,0
44,CASH_OUT,205367.74,C1435720538,41671.0,0.0,C1560190757,1428162.0,1633529.74,0,0
16,CASH_OUT,410084.46,C940624834,60531.0,0.0,C460735540,483389.96,1162832.6,0,0
18,CASH_OUT,121825.62,C1450268225,51712.0,0.0,C1083694367,1745418.55,1867244.17,0,0
10,TRANSFER,92317.75,C1481368892,91370.0,0.0,C1428539340,1482561.42,1574879.17,0,0
37,CASH_IN,137378.4,C102573610,3928801.82,4066180.22,C709373324,420946.79,283568.39,0,0
283,PAYMENT,2218.35,C1275493491,30047.0,27828.65,M1786768569,0.0,0.0,0,0
178,TRANSFER,198168.75,C1344531606,0.0,0.0,C492308077,393769.84,591938.59,0,0
18,CASH_OUT,205980.67,C946955050,11023.0,0.0,C2144015041,2317292.22,2523272.89,0,0
11,CASH_OUT,12069.82,C652960694,493781.2,481711.38,C183389809,696115.93,708185.75,0,0
323,CASH_OUT,547863.16,C1800929745,10820.0,0.0,C802410376,0.0,547863.16,0,0
374,CASH_OUT,72378.32,C701103152,0.0,0.0,C802139688,612756.25,685134.57,0,0
136,CASH_IN,316615.69,C185759613,8441346.64,8757962.33,C404961694,447390.88,130775.19,0,0
204,PAYMENT,7814.03,C1390368783,0.0,0.0,M1648887041,0.0,0.0,0,0
206,CASH_IN,221578.46,C624906018,543947.78,765526.23,C357527679,1205561.63,983983.17,0,0
260,CASH_OUT,367809.46,C1332949743,0.0,0.0,C87183368,1078567.84,1446377.3,0,0
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0.0,C932583850,3616012.1,6963508.84,1,0
177,CASH_OUT,61983.01,C1681941751,0.0,0.0,C2143635145,2582587.9,2644570.91,0,0
140,CASH_OUT,133934.43,C1680404336,0.0,0.0,C646123724,8445665.2,8579599.63,0,0
186,CASH_OUT,254048.86,C1766279946,0.0,0.0,C360215463,1952689.54,2206738.4,0,0
230,CASH_OUT,2725.12,C900639340,8909.05,6183.93,C119015629,359836.69,362561.8,0,0
18,CASH_OUT,117755.11,C377539629,0.0,0.0,C478793413,1014558.37,689724.98,0,0
93,TRANSFER,243471.31,C499455384,0.0,0.0,C1350764838,3090154.12,3333625.44,0,0
308,CASH_IN,27466.18,C1407542519,9343214.74,9370680.92,C782666310,472996.82,445530.63,0,0
182,CASH_OUT,71831.48,C1958287538,0.0,0.0,C1375508405,359881.02,431712.51,0,0
13,CASH_OUT,236955.96,C839638567,160413.0,0.0,C410033330,2487488.37,2724444.33,0,0
41,CASH_OUT,253423.63,C445918047,49339.0,0.0,C1177827371,73007.28,326430.92,0,0
13,CASH_OUT,267508.71,C536558422,0.0,0.0,C1666314150,989083.56,1256592.27,0,0
300,TRANSFER,1910846.06,C2005530986,22674.0,0.0,C1101441872,232699.11,2143545.18,0,0
179,TRANSFER,492522.51,C1700326723,0.0,0.0,C973121814,758418.74,1250941.26,0,0
305,CASH_IN,93622.23,C1444473094,8622524.38,8716146.61,C1627484378,103494.01,9871.78,0,0
20,TRANSFER,192854.1,C693728534,0.0,0.0,C907833742,1818255.34,2011109.44,0,0
140,CASH_OUT,283090.37,C1000089317,0.0,0.0,C151804423,313509.74,596600.1,0,0
43,CASH_OUT,263327.97,C409180113,18256.0,0.0,C418719967,2770439.54,3033767.51,0,0
352,CASH_IN,311523.62,C1148876540,23748698.0,24060221.63,C1011864403,1892513.03,1580989.41,0,0
370,TRANSFER,482705.5,C177462983,0.0,0.0,C1780194403,1090585.85,1573291.35,0,0
261,CASH_OUT,102682.78,C1836960713,25930.0,0.0,C1672803928,615335.55,718018.33,0,0
394,CASH_OUT,95573.56,C163200564,0.0,0.0,C672637887,3093528.62,3189102.18,0,0
276,CASH_OUT,102098.54,C295636590,97536.0,0.0,C36414271,125194.01,227292.55,0,0
228,CASH_OUT,523205.02,C29944697,21141.0,0.0,C461905695,5346348.69,5869553.72,0,0
131,CASH_IN,108024.92,C961307463,1476502.3,1584527.22,C1262169546,5593042.01,5485017.09,0,0
179,CASH_IN,223379.32,C1718202623,20641165.25,20864544.57,C511164301,1382613.69,1159234.37,0,0
20,CASH_OUT,119542.61,C1004337001,0.0,0.0,C49191134,5824691.18,5861771.28,0,0
161,CASH_OUT,282455.62,C1042345199,29437.0,0.0,C1714944517,0.0,282455.62,0,0
357,CASH_OUT,60172.05,C72691250,0.0,0.0,C465118409,9508064.0,9568236.05,0,0
281,PAYMENT,5833.95,C1650864625,101356.0,95522.05,M717216558,0.0,0.0,0,0
159,CASH_OUT,398571.1,C238313581,205970.0,0.0,C1445058573,545018.2,943589.3,0,0
39,CASH_OUT,283827.34,C1624095779,0.0,0.0,C1948838736,1072813.05,1356640.39,0,0
250,CASH_IN,345892.07,C449210800,7437851.67,7783743.74,C349781301,784333.27,438441.2,0,0
16,CASH_IN,245257.16,C1262317186,10761321.11,11006578.27,C1032986144,354172.76,108915.6,0,0
379,CASH_IN,202675.4,C1291691266,4870406.73,5073082.12,C1067341557,690451.89,487776.49,0,0
42,TRANSFER,1237590.94,C1392205962,0.0,0.0,C1872196255,7145459.65,8383050.59,0,0
231,CASH_IN,391362.99,C1821924313,21385.0,412747.99,C458256990,0.0,0.0,0,0
47,CASH_IN,131397.56,C612755558,11014356.24,11145753.8,C1263000252,235529.83,771176.17,0,0
187,CASH_OUT,253958.34,C1570401073,0.0,0.0,C449117351,1761568.91,2015527.25,0,0
7,TRANSFER,12655.46,C1906236265,14534.0,1878.54,C945327594,0.0,33383.17,0,0
21,CASH_IN,166388.38,C315147974,22855.0,189243.38,C253226648,253401.42,87013.04,0,0
354,PAYMENT,31128.46,C1460410975,0.0,0.0,M1201676003,0.0,0.0,0,0
301,TRANSFER,279543.03,C282619384,0.0,0.0,C2034377028,9325885.01,9605428.05,0,0
130,CASH_OUT,372615.34,C1501766615,0.0,0.0,C353554883,1207869.46,1580484.79,0,0
514,CASH_IN,118438.54,C849437256,100043.0,218481.54,C1234144009,0.0,0.0,0,0
16,CASH_IN,246162.17,C1396695284,10008840.41,10255002.58,C347056727,463540.27,217378.1,0,0
571,CASH_IN,101951.35,C2072093090,8426.0,110377.35,C1924259657,1958913.86,1856962.51,0,0
154,CASH_OUT,95769.6,C172195696,0.0,0.0,C1986090456,425123.68,520893.27,0,0
33,CASH_IN,86111.31,C2136770889,0.0,86111.31,C1842119027,1125101.76,1632658.72,0,0
162,CASH_OUT,73156.65,C714105924,0.0,0.0,C1782100943,218169.34,291325.99,0,0
37,CASH_IN,25540.27,C1244130673,118900.0,144440.27,C150091086,2690997.08,2665456.8,0,0
254,CASH_OUT,137083.82,C913797683,0.0,0.0,C1445058573,2120895.49,2257979.31,0,0
280,CASH_IN,274801.24,C1345823699,1726120.68,2000921.92,C993688560,1209036.77,934235.53,0,0
19,CASH_IN,123947.21,C137547911,17232684.09,17356631.3,C1060563153,7738837.31,7564352.41,0,0
163,TRANSFER,932717.51,C1993446129,0.0,0.0,C820061836,1742449.24,2675166.76,0,0
278,CASH_OUT,91107.96,C688210865,264.0,0.0,C2051847630,1001368.57,1092476.53,0,0
350,PAYMENT,4227.55,C1466491978,0.0,0.0,M1164424253,0.0,0.0,0,0
326,CASH_OUT,186878.34,C1112252786,18636.97,0.0,C396243380,198211.51,385089.85,0,0
185,CASH_IN,73089.32,C1221927909,1229075.44,1302164.77,C495237092,1094163.57,1021074.25,0,0
369,CASH_OUT,45189.78,C1566991043,0.0,0.0,C202555982,2309274.63,2354464.41,0,0
688,TRANSFER,237995.71,C86428805,0.0,0.0,C1696624817,1781130.08,2019125.79,0,0
42,CASH_OUT,84678.28,C394431170,0.0,0.0,C83459379,271483.38,356161.66,0,0
161,CASH_OUT,57763.06,C1573425165,0.0,0.0,C2113218952,112694.84,170457.9,0,0
36,CASH_IN,429437.64,C625107374,22612.0,452049.64,C2037283628,0.0,0.0,0,0
145,CASH_OUT,154125.04,C905629203,75144.42,0.0,C279565067,1042986.14,1197111.18,0,0
544,TRANSFER,1223204.57,C2075939820,168.0,0.0,C1089594209,129751.15,1352955.73,0,0
139,CASH_IN,53771.07,C658394811,6801964.93,6855736.0,C1370608432,70759.77,16988.7,0,0
332,CASH_OUT,68466.31,C2104836411,24244.9,0.0,C329030670,202623.74,271090.04,0,0
610,CASH_OUT,117049.5,C2039406350,1198.0,0.0,C2104816494,10415882.73,10532932.23,0,0
163,CASH_OUT,38357.89,C1238238638,230.0,0.0,C1429653947,2878646.15,2917004.05,0,0
226,CASH_OUT,218614.65,C1885947288,0.0,0.0,C760675871,1006395.03,1225009.67,0,0
234,TRANSFER,358175.58,C1779406622,24488.0,0.0,C1228650470,400260.97,758436.56,0,0
209,CASH_IN,166252.77,C623333826,15992.0,182244.77,C1834310486,41018.44,0.0,0,0
355,TRANSFER,1601532.1,C1660022134,165.0,0.0,C774151171,208921.62,1794359.1,0,0
16,CASH_OUT,137393.23,C1696313841,82784.0,0.0,C255246845,1485.0,25593.42,0,0
372,CASH_OUT,271768.34,C1437179495,17606.0,0.0,C113727992,2090148.55,2361916.89,0,0
161,CASH_IN,261916.64,C980338818,8032136.71,8294053.36,C203959811,6817353.08,6555436.44,0,0
228,CASH_OUT,224984.69,C765495489,173944.88,0.0,C388319905,1961180.49,2186165.18,0,0
330,CASH_OUT,330291.52,C2090890437,20382.0,0.0,C370224798,7866078.38,8196369.9,0,0
132,CASH_OUT,239063.9,C414897530,30722.0,0.0,C623650025,0.0,239063.9,0,0
39,CASH_IN,102347.45,C2112959749,3593.0,105940.45,C1853317440,11057.0,0.0,0,0
188,CASH_OUT,30002.15,C1362359012,130.0,0.0,C413925568,0.0,30002.15,0,0
121,CASH_OUT,936976.86,C1574875173,936976.86,0.0,C1804412677,0.0,936976.86,1,0
250,TRANSFER,225799.39,C1947771584,0.0,0.0,C679318933,294699.11,520498.51,0,0
231,CASH_IN,133050.8,C217683427,3787623.95,3920674.75,C375267568,138475.3,50951.2,0,0
239,CASH_OUT,30424.53,C2139788872,0.0,0.0,C1423246212,469185.62,499610.16,0,0
13,CASH_OUT,110962.85,C72337344,0.0,0.0,C514736179,132119.11,243081.96,0,0
306,CASH_IN,62493.67,C584558462,20336094.68,20398588.36,C2083130101,192296.59,129802.92,0,0
207,CASH_IN,190360.84,C1853384870,1140231.58,1330592.43,C23426726,4656712.95,4466352.11,0,0
281,PAYMENT,21473.49,C854663449,45246.0,23772.51,M234057255,0.0,0.0,0,0
255,CASH_IN,318918.53,C1677789574,40821.0,359739.53,C1495941646,11309.59,0.0,0,0
354,CASH_IN,156485.88,C23474624,3577035.28,3733521.16,C938557307,988546.8,832060.92,0,0
469,CASH_OUT,410802.83,C1484475360,0.0,0.0,C2123361614,8692488.15,9103290.98,0,0
403,CASH_OUT,277885.24,C1396995540,13627.3,0.0,C43669214,2340402.55,2618287.79,0,0
8,CASH_OUT,322236.07,C1391209046,0.0,0.0,C932583850,7097354.95,9546432.01,0,0
322,CASH_OUT,273264.23,C1992897077,151349.0,0.0,C1909708646,0.0,273264.23,0,0
16,CASH_OUT,233292.48,C43912265,31311.0,0.0,C1401301607,854186.32,1135072.06,0,0
522,CASH_OUT,183428.58,C2072064326,0.0,0.0,C1138443516,349738.12,533166.71,0,0
325,CASH_OUT,35587.66,C1177819621,8467.0,0.0,C1254777952,1379395.51,1414983.17,0,0
305,CASH_OUT,536185.2,C664854830,119389.01,0.0,C349350443,3376628.05,3912813.25,0,0
402,CASH_IN,137968.69,C406076491,18582100.7,18720069.39,C534171533,1681623.82,1543655.13,0,0
349,CASH_IN,414825.38,C1704138404,203.0,415028.38,C131837571,81429.19,0.0,0,0
376,TRANSFER,2832114.6,C1821186316,40267.0,0.0,C539747264,0.0,2832114.6,0,0
586,CASH_OUT,10000000.0,C99979309,10000000.0,0.0,C427067936,5859505.54,15859505.54,1,0
545,TRANSFER,245982.96,C509758578,130051.61,0.0,C213193804,662829.14,908812.11,0,0
181,CASH_OUT,23177.79,C28610353,20922.0,0.0,C1068264990,0.0,23177.79,0,0
33,CASH_OUT,300288.5,C549425413,0.0,0.0,C409414944,1546580.92,1846869.42,0,0
375,CASH_OUT,181192.18,C1065739457,481.0,0.0,C92525321,7048575.33,7229767.51,0,0
132,DEBIT,25244.04,C464532992,595.0,0.0,C926845749,3609208.66,3634452.69,0,0
181,CASH_OUT,328496.39,C199802082,1006.0,0.0,C1992468113,36422.51,364918.9,0,0
11,TRANSFER,443582.29,C1929720925,0.0,0.0,C1656764903,1968631.33,3365538.88,0,0
179,CASH_IN,143148.51,C947332736,60236.0,203384.51,C372032326,136121.89,0.0,0,0
164,TRANSFER,210599.57,C1141210910,167384.0,0.0,C498618435,200797.29,411396.86,0,0
7,CASH_OUT,149463.96,C1463192690,271352.67,121888.7,C1626759869,592376.6,1845436.06,0,0
279,CASH_OUT,20557.33,C1261070888,0.0,0.0,C1340648788,24855.2,45412.53,0,0
18,CASH_OUT,151481.72,C436001494,0.0,0.0,C1983026804,277034.26,428515.98,0,0
369,PAYMENT,5282.09,C1722567513,0.0,0.0,M846465538,0.0,0.0,0,0
12,CASH_OUT,214902.05,C656183989,93869.0,0.0,C888769567,97980.88,312882.93,0,0
132,CASH_OUT,263596.02,C1663547612,0.0,0.0,C1180486169,4545813.61,4809409.62,0,0
323,TRANSFER,1511511.2,C11137562,11253.0,0.0,C635621973,115300.91,1626812.11,0,0
